"Predicted_Units_Sold","Predicted_Total_Revenue","Predicted_Total_Profit"
3584.2423580631,3712.25598386132,3712.25598386132
3467.2553354382,3602.26360031034,3602.26360031034
4248.35800460581,4367.55461465303,4367.55461465303
4633.15776750751,4741.66618779332,4741.66618779332
3266.2414437966,3416.77119505971,3416.77119505971
4315.16106644185,4434.47761538293,4434.47761538293
3219.76025347608,3369.32038914015,3369.32038914015
4997.44746833314,5126.81929032722,5126.81929032722
3942.44358566889,4082.39866632422,4082.39866632422
7253.75640042628,7352.59640243249,7352.59640243249
5935.52113259404,6051.51317956113,6051.51317956113
4136.84132183245,4271.96113909991,4271.96113909991
5423.77313864115,5548.93175117318,5548.93175117318
3359.27743829197,3496.02077122708,3496.02077122708
4131.54661687261,4265.3948917262,4265.3948917262
3429.64295034546,3567.48567909527,3567.48567909527
6370.51858626224,6488.23525357026,6488.23525357026
6762.17073331983,6870.68972647717,6870.68972647717
5919.80988239968,6033.27086142077,6033.27086142077
3245.88629540329,3376.68879238258,3376.68879238258
4038.08996589669,4152.71552637153,4152.71552637153
3280.9927924633,3414.66489986115,3414.66489986115
5662.26050470908,5774.70975150507,5774.70975150507
3276.91349813634,3421.06255440525,3421.06255440525
3234.17857124004,3384.6661489461,3384.6661489461
8804.77827725781,8873.63583380932,8873.63583380932
4248.77961534437,4367.2861566765,4367.2861566765
8194.68713437821,8290.1215392478,8290.1215392478
3656.26808568138,3793.1507716556,3793.1507716556
3603.04283755799,3725.69200972887,3725.69200972887
3906.12670785675,4040.75072726235,4040.75072726235
4195.24406717575,4324.99297948976,4324.99297948976
5330.43242037585,5430.81838595437,5430.81838595437
5112.00555055102,5217.4841737862,5217.4841737862
6072.72185908223,6185.71246362837,6185.71246362837
5190.00590235335,5314.92636289706,5314.92636289706
3450.2317790954,3599.18700543358,3599.18700543358
4157.495194996,4270.35968641499,4270.35968641499
3302.49236994532,3433.08485139547,3433.08485139547
4674.09189086272,4792.32729322078,4792.32729322078
4288.14366725709,4411.89507045604,4411.89507045604
5370.30042953402,5492.32556046814,5492.32556046814
3349.08972769725,3480.3078041276,3480.3078041276
3996.20898228145,4118.28865156727,4118.28865156727
3694.37475444792,3820.06251052537,3820.06251052537
3343.75155754876,3472.62738133692,3472.62738133692
6874.55248032195,6979.55392761825,6979.55392761825
4591.24234947279,4709.56183421996,4709.56183421996
4479.63764128876,4601.51990723592,4601.51990723592
3566.33821239879,3697.40366250674,3697.40366250674
4433.55839677972,4554.28464169262,4554.28464169262
7719.39929974287,7810.0700554422,7810.0700554422
6044.79532012969,6160.78443006621,6160.78443006621
6047.2434071229,6143.36811761436,6143.36811761436
3374.59971364774,3501.0991536375,3501.0991536375
3542.33763401872,3684.08271321675,3684.08271321675
3357.38868265898,3486.87896369085,3486.87896369085
5040.57278768207,5153.00797762021,5153.00797762021
5420.23480950947,5521.35129140329,5521.35129140329
5565.00822613019,5689.11456816132,5689.11456816132
3787.71557915867,3927.64632276918,3927.64632276918
3441.38218930817,3587.58288263907,3587.58288263907
10133.8223673873,10209.9206001783,10209.9206001783
3299.00813734403,3446.3268602787,3446.3268602787
3338.12635657198,3466.2162072573,3466.2162072573
3288.35658877866,3431.54755229071,3431.54755229071
9856.95190491766,9928.38913533043,9928.38913533043
3876.04284401611,4008.24690440467,4008.24690440467
3328.47177096223,3464.78455192601,3464.78455192601
6886.05630145363,6991.63078688093,6991.63078688093
4394.1193269413,4510.20137201873,4510.20137201873
5663.74190254505,5786.86561561846,5786.86561561846
4051.11629555864,4180.18102400849,4180.18102400849
3427.47057609381,3573.79886374487,3573.79886374487
6095.51633119831,6200.12183066302,6200.12183066302
3299.38850330937,3444.48581791479,3444.48581791479
6086.76447938049,6184.09403694505,6184.09403694505
3297.81964184391,3419.61426417978,3419.61426417978
4562.3314128885,4678.2933568127,4678.2933568127
5475.08519744683,5577.31730479848,5577.31730479848
5220.67319896843,5333.80357760615,5333.80357760615
10855.0975226261,10896.8723348469,10896.8723348469
3719.18190923728,3854.18024887496,3854.18024887496
5190.25610211702,5316.27719367279,5316.27719367279
3487.15008095043,3609.40176930377,3609.40176930377
3819.10265716788,3961.26801194971,3961.26801194971
9984.78703675476,10045.3107516211,10045.3107516211
3387.54345156639,3531.85714805721,3531.85714805721
3664.76439111451,3786.55960528282,3786.55960528282
4201.91719776807,4327.04213189907,4327.04213189907
6906.79503691917,7002.43180936804,7002.43180936804
4790.23449755429,4923.60408663693,4923.60408663693
3269.41834359672,3405.00329730602,3405.00329730602
3608.89511180096,3745.96389287007,3745.96389287007
5101.47961589123,5225.313114555,5225.313114555
5918.63960598451,6016.68818896002,6016.68818896002
4312.35139087262,4451.64333008983,4451.64333008983
4120.84124124973,4244.13527836166,4244.13527836166
3244.33378799291,3371.23241156624,3371.23241156624
5603.40064174794,5710.78172581587,5710.78172581587
6350.62034696183,6455.88886124132,6455.88886124132
3232.96786192406,3370.45362228004,3370.45362228004
3497.59592814779,3635.74980157491,3635.74980157491
7257.36023159188,7349.73457532869,7349.73457532869
3282.4566866268,3408.17570034107,3408.17570034107
4131.64427104998,4244.74282428205,4244.74282428205
3274.88485417995,3398.14628884621,3398.14628884621
3382.19890995782,3512.78382312222,3512.78382312222
5790.22095737375,5903.28119800688,5903.28119800688
3878.53642431839,4016.62666458714,4016.62666458714
4092.2423870795,4214.71803359346,4214.71803359346
3284.52428333061,3433.70132335572,3433.70132335572
3921.1235760876,4062.6352895427,4062.6352895427
4723.94574780264,4850.27009302751,4850.27009302751
3298.34991573382,3430.12221651764,3430.12221651764
3278.89110486246,3404.47692409562,3404.47692409562
3303.61826621001,3451.61600611464,3451.61600611464
3249.48702861045,3390.75919017029,3390.75919017029
8703.35531171357,8768.08266031643,8768.08266031643
4652.35382736723,4784.49028602832,4784.49028602832
3491.88670163598,3626.40617434849,3626.40617434849
8432.35235827965,8516.33947970706,8516.33947970706
3250.7914071576,3381.68061462218,3381.68061462218
9628.50599281706,9711.47385152239,9711.47385152239
4637.85821089266,4764.16207027541,4764.16207027541
4093.21354125903,4218.21747169036,4218.21747169036
4401.61470008757,4512.42125382845,4512.42125382845
4577.08290848172,4698.40339340959,4698.40339340959
3336.37089859427,3463.77257728175,3463.77257728175
3290.1025322646,3411.77629500683,3411.77629500683
4084.31093767877,4202.11552333355,4202.11552333355
5528.13151130106,5630.44881661526,5630.44881661526
5556.11811376865,5656.87164590129,5656.87164590129
5250.22888067436,5359.3363976706,5359.3363976706
6712.12350134801,6813.95886334528,6813.95886334528
4683.75152924955,4790.4754374471,4790.4754374471
3650.96219010756,3776.4294185529,3776.4294185529
7169.42187167093,7254.38301848108,7254.38301848108
3239.83416394574,3367.1987449723,3367.1987449723
5070.16105316208,5199.13960811395,5199.13960811395
3804.6738058598,3937.20317204092,3937.20317204092
5152.53119786851,5270.33342414941,5270.33342414941
3707.31629783017,3850.65765754349,3850.65765754349
9885.99804838522,9958.77375429145,9958.77375429145
4477.4726254592,4613.14269177968,4613.14269177968
5273.01733447542,5383.17686980396,5383.17686980396
5977.1139149485,6087.74373308981,6087.74373308981
4739.4759818229,4858.59634581952,4858.59634581952
4960.41777344534,5070.46590178678,5070.46590178678
3786.96288472126,3915.95427416371,3915.95427416371
4655.8177796552,4769.65358561872,4769.65358561872
3257.58332702764,3406.49194063671,3406.49194063671
5404.79503937263,5515.35329092481,5515.35329092481
3397.65321405985,3540.20900646165,3540.20900646165
10261.1426520372,10328.3038477035,10328.3038477035
3324.07594674491,3446.83188183988,3446.83188183988
9968.32519600254,10028.5539287666,10028.5539287666
4911.44179975125,5021.26472380716,5021.26472380716
4624.96268254336,4757.7674600597,4757.7674600597
3868.94130712755,4007.19859852026,4007.19859852026
3533.81413463378,3681.67052358702,3681.67052358702
4683.39192523998,4809.70077936188,4809.70077936188
4560.0545322164,4687.9523406198,4687.9523406198
4452.22657311595,4590.2987089195,4590.2987089195
7138.32250602546,7224.37731654963,7224.37731654963
3415.97955376376,3538.4365921683,3538.4365921683
3327.8307624866,3449.67882449167,3449.67882449167
6466.88128922727,6571.38647352631,6571.38647352631
7315.82104731533,7421.00171767582,7421.00171767582
3552.88702221707,3681.46146571172,3681.46146571172
6426.10293051397,6538.35034180142,6538.35034180142
6263.05164472085,6366.55881070331,6366.55881070331
3883.58757892821,3999.12902029514,3999.12902029514
5197.03276448979,5308.17761628731,5308.17761628731
3394.10804442193,3543.20384903222,3543.20384903222
5197.76969758439,5315.5372338395,5315.5372338395
4869.05047694462,4986.27941765066,4986.27941765066
3901.82754314049,4016.84153791852,4016.84153791852
3799.16404048672,3926.31085279217,3926.31085279217
4887.09433505964,5014.27402930728,5014.27402930728
8348.92971915638,8417.76422998255,8417.76422998255
3891.03245834428,4012.83551279943,4012.83551279943
3787.21450113209,3931.38175664604,3931.38175664604
10208.6279000159,10285.3709213845,10285.3709213845
3229.59725832632,3375.24934822328,3375.24934822328
3219.76852721281,3369.32857425061,3369.32857425061
3738.65694506029,3872.69684975206,3872.69684975206
4081.17934423834,4198.18195762755,4198.18195762755
3852.30045136838,3984.34107595674,3984.34107595674
3712.77033729008,3859.11683748803,3859.11683748803
4501.38709579017,4615.92377941609,4615.92377941609
10489.4749592072,10537.0086543136,10537.0086543136
3245.14524457461,3374.67026853088,3374.67026853088
4812.62247944167,4927.96002355753,4927.96002355753
5296.01386767715,5416.86377479398,5416.86377479398
3834.06545457735,3973.82106227628,3973.82106227628
3801.87416663698,3941.2033530393,3941.2033530393
3486.04427068619,3631.55231943865,3631.55231943865
5410.36453517776,5508.95165255369,5508.95165255369
4792.15719080495,4902.31522802631,4902.31522802631
6612.77886047622,6700.48910515809,6700.48910515809
5590.83351402015,5702.91242310122,5702.91242310122
8184.68310188515,8282.74193070126,8282.74193070126
3314.7389694853,3437.5949200227,3437.5949200227
5263.26943819173,5392.78242005783,5392.78242005783
3273.90781015232,3399.93263252739,3399.93263252739
3415.08085953664,3551.99768630655,3551.99768630655
4167.38110708284,4291.41918435436,4291.41918435436
5044.43636679899,5160.82565680904,5160.82565680904
3395.9712832561,3536.67053441433,3536.67053441433
5482.58145611077,5600.16890887414,5600.16890887414
3818.11024185133,3937.22381180791,3937.22381180791
7774.54766947216,7859.88238030261,7859.88238030261
8264.52164562365,8333.87469202694,8333.87469202694
4576.54933497547,4689.31684063657,4689.31684063657
3349.00736685394,3472.35318325941,3472.35318325941
3534.64915724185,3674.48420652434,3674.48420652434
3853.19580986258,3971.91212818306,3971.91212818306
6804.76682814393,6888.62096877235,6888.62096877235
3265.30987917111,3393.86908136617,3393.86908136617
5135.66604200306,5245.91503435696,5245.91503435696
3254.65264890907,3400.41126305719,3400.41126305719
4792.85442656009,4899.95214408245,4899.95214408245
3864.03803238127,3992.81438169678,3992.81438169678
7652.24141644565,7728.42085454986,7728.42085454986
4628.45080881128,4736.62402560627,4736.62402560627
3852.25883495483,3975.0556580282,3975.0556580282
4142.98226751846,4274.95131810809,4274.95131810809
3576.97267534605,3721.88163255301,3721.88163255301
7847.93499039116,7941.34221799311,7941.34221799311
6521.82980660277,6622.82208569176,6622.82208569176
6079.5606063539,6193.73123159888,6193.73123159888
6747.51582980828,6853.68525133645,6853.68525133645
3329.8521126383,3471.94516888535,3471.94516888535
5687.88759318842,5802.99735054838,5802.99735054838
7216.96450590644,7315.88797280242,7315.88797280242
5203.82089098469,5318.74926295365,5318.74926295365
5590.1328840382,5715.7161133913,5715.7161133913
3402.18478045319,3542.560391936,3542.560391936
4082.15106627298,4202.79598034641,4202.79598034641
5493.95651259236,5592.2159361043,5592.2159361043
6676.74498136543,6773.39990702336,6773.39990702336
5697.3180139142,5806.72450536547,5806.72450536547
6409.58012874849,6511.50700528699,6511.50700528699
4333.4667215856,4451.6659735731,4451.6659735731
6336.51395255283,6451.00643028712,6451.00643028712
8172.2340443487,8268.43383743911,8268.43383743911
8136.09747864098,8211.38938264411,8211.38938264411
3344.13156674653,3469.1042399945,3469.1042399945
5116.52250089918,5227.7370890659,5227.7370890659
7809.51255700064,7910.1761698874,7910.1761698874
6163.14206941561,6263.93819197382,6263.93819197382
3968.58501465518,4098.56593350196,4098.56593350196
4476.16147391778,4603.81176634964,4603.81176634964
3773.35829290335,3902.33473507081,3902.33473507081
8755.26343032679,8842.39004947247,8842.39004947247
6405.5357411229,6504.2067186475,6504.2067186475
10657.1031534124,10721.6511031851,10721.6511031851
3317.02367642981,3447.31053742464,3447.31053742464
4465.13856782108,4589.65056047396,4589.65056047396
3919.40542947796,4049.47396606309,4049.47396606309
3703.43839507914,3836.33448270136,3836.33448270136
10390.9712501914,10450.4860865401,10450.4860865401
8668.94553309352,8744.01411777905,8744.01411777905
9658.31725567265,9738.85556698023,9738.85556698023
3401.32000406583,3548.90318031382,3548.90318031382
3289.08666899066,3435.46191599443,3435.46191599443
10354.7449043324,10408.7563215442,10408.7563215442
6929.09022457878,7025.59148746053,7025.59148746053
3999.17472038916,4137.0010411887,4137.0010411887
4510.44360935277,4627.92542111559,4627.92542111559
5407.98518346096,5510.59327367416,5510.59327367416
4021.74855463996,4137.7381655171,4137.7381655171
3754.10256744889,3873.62326642224,3873.62326642224
4568.17106408086,4699.07762826863,4699.07762826863
4092.7663739222,4230.54351003949,4230.54351003949
3860.72697233732,3995.26957954779,3995.26957954779
4133.92969918054,4267.33468846416,4267.33468846416
9272.56878454366,9334.95868319631,9334.95868319631
8377.38291769219,8453.77507523265,8453.77507523265
4794.20732003595,4902.01894524607,4902.01894524607
4232.24262587144,4359.42073166376,4359.42073166376
5507.0187508823,5615.93570709101,5615.93570709101
3414.38815301703,3548.36666639515,3548.36666639515
4126.36805361506,4247.53551952285,4247.53551952285
3896.27623389083,4025.57490779966,4025.57490779966
5958.84141267021,6061.02257259459,6061.02257259459
3503.30281545915,3628.27365433232,3628.27365433232
6552.13762644343,6644.03232555514,6644.03232555514
3239.88028600524,3375.67452666255,3375.67452666255
4328.31178904695,4464.80838358719,4464.80838358719
3472.3561197669,3603.94625420574,3603.94625420574
6032.14588424432,6143.68585938264,6143.68585938264
3467.19307505854,3598.17438577722,3598.17438577722
3920.33041212469,4064.4000202046,4064.4000202046
4918.90049189316,5023.24479412535,5023.24479412535
11053.8436032251,11110.6390203223,11110.6390203223
5586.23206019462,5687.50924791098,5687.50924791098
3309.092481726,3446.49121311944,3446.49121311944
3659.18143110373,3803.70252887542,3803.70252887542
3917.56738189364,4061.65587512703,4061.65587512703
5029.41992083342,5151.88295389057,5151.88295389057
6375.54609749947,6477.29123868361,6477.29123868361
7265.42636459028,7344.76379023458,7344.76379023458
3582.71942685852,3720.65774223394,3720.65774223394
10877.6352441573,10942.4988470477,10942.4988470477
3334.42837808562,3473.60166329456,3473.60166329456
3289.82261409712,3418.06568301274,3418.06568301274
3235.85622135243,3374.01801833987,3374.01801833987
4071.92462854406,4201.78408018913,4201.78408018913
3261.83268692051,3411.48845251855,3411.48845251855
7409.73843452676,7500.64121617603,7500.64121617603
4880.65830663236,5001.20138144621,5001.20138144621
7878.00252269944,7973.08006118602,7973.08006118602
9371.57892828194,9437.9642040744,9437.9642040744
4191.83687230714,4321.69726397579,4321.69726397579
3556.23720097826,3691.66341867095,3691.66341867095
5697.38516430343,5803.29890329283,5803.29890329283
5958.88919563665,6072.949183531,6072.949183531
4391.03634825364,4518.16310485107,4518.16310485107
4427.28891017793,4552.00281580506,4552.00281580506
9163.56236343669,9228.15895305353,9228.15895305353
7218.53406389367,7326.7599476712,7326.7599476712
5416.71664348674,5524.3942718492,5524.3942718492
4300.47548121378,4420.31353837014,4420.31353837014
3299.24703111385,3428.04256520182,3428.04256520182
3295.46981211414,3417.49312866302,3417.49312866302
6733.64585500449,6837.74651440756,6837.74651440756
4340.45167300373,4475.62922288605,4475.62922288605
6637.7325542864,6734.93391272682,6734.93391272682
7231.13371993959,7333.02253126862,7333.02253126862
4535.31189295732,4660.06839943114,4660.06839943114
4782.57799829868,4888.74675389302,4888.74675389302
4862.47975190258,4982.86406297897,4982.86406297897
4229.95014178059,4344.57720001755,4344.57720001755
9551.29602177097,9632.86288931521,9632.86288931521
5678.28473426196,5796.65732378437,5796.65732378437
3273.82130635253,3412.62618283115,3412.62618283115
9958.82500920179,10037.3547827987,10037.3547827987
3246.39276420556,3387.05536528727,3387.05536528727
3637.92103402065,3783.98741427927,3783.98741427927
3262.22354539859,3397.0072038764,3397.0072038764
4976.01765417017,5086.22003310689,5086.22003310689
3712.12296739521,3847.25047950168,3847.25047950168
5623.22709844538,5735.11969165639,5735.11969165639
3295.68642884883,3417.63244274446,3417.63244274446
3335.41767062935,3480.61107862502,3480.61107862502
3367.8342848625,3511.19151954033,3511.19151954033
4115.3130325777,4238.54845718417,4238.54845718417
3844.43303065644,3966.55314702293,3966.55314702293
4109.26501792323,4240.67402833411,4240.67402833411
3884.05889628765,3999.12397165756,3999.12397165756
6185.74715335048,6287.3401762586,6287.3401762586
6072.60589553412,6192.6567908872,6192.6567908872
3307.34526904605,3445.80175670159,3445.80175670159
6547.20712137838,6640.15082837773,6640.15082837773
10752.0570686887,10807.8218704112,10807.8218704112
4207.81623524365,4323.35522729943,4323.35522729943
3320.10756231321,3458.0417200755,3458.0417200755
5026.57016669296,5138.98396119016,5138.98396119016
4457.65099405333,4583.69999089668,4583.69999089668
5121.89582884105,5242.98265904106,5242.98265904106
3433.86394626731,3568.57647437687,3568.57647437687
3524.68689834916,3650.34988730029,3650.34988730029
7190.61751132643,7287.25237889625,7287.25237889625
3524.32684161665,3655.63878396356,3655.63878396356
3908.98083128117,4032.21981434759,4032.21981434759
6021.24718300031,6138.17408740992,6138.17408740992
3842.27038191271,3968.84833193156,3968.84833193156
3755.82174549014,3882.41521295202,3882.41521295202
3289.07934107893,3435.02619625076,3435.02619625076
3784.29274300174,3901.99040597181,3901.99040597181
3302.70233306757,3450.20643159257,3450.20643159257
7098.0760809175,7188.48250490449,7188.48250490449
3821.22709916711,3937.97211882101,3937.97211882101
3965.95833480791,4103.43348545788,4103.43348545788
5486.23331709508,5584.54333433498,5584.54333433498
10365.6129504363,10419.7114751717,10419.7114751717
4068.72697208412,4205.85111301606,4205.85111301606
3374.67361279386,3523.08851840786,3523.08851840786
3456.41014886963,3595.78715275073,3595.78715275073
3438.78163688517,3562.07631246464,3562.07631246464
9100.48757039994,9161.6143515349,9161.6143515349
3405.81237561469,3538.59733966617,3538.59733966617
4565.71035838704,4695.6470875494,4695.6470875494
5271.85996663159,5393.67558053442,5393.67558053442
7575.86928750797,7672.21224064165,7672.21224064165
4711.95088991299,4822.38964269201,4822.38964269201
4834.55226389657,4944.38471644544,4944.38471644544
5867.02922392862,5961.74227662034,5961.74227662034
4527.61381407046,4654.43445576498,4654.43445576498
7670.87834355032,7745.45490707822,7745.45490707822
5653.6958312087,5774.33490989188,5774.33490989188
3267.25154971315,3416.31368185496,3416.31368185496
5475.61061375584,5595.88640549002,5595.88640549002
5633.07772557742,5756.33709425191,5756.33709425191
4219.54733062989,4349.91427643292,4349.91427643292
6059.32620820436,6160.54882863916,6160.54882863916
3296.13793574808,3446.39029005198,3446.39029005198
3475.67052615092,3617.88335684837,3617.88335684837
4567.18410123819,4689.81033671035,4689.81033671035
3248.9763900433,3374.41133110786,3374.41133110786
5209.10473063346,5316.11407289377,5316.11407289377
3267.76020882857,3403.87708846864,3403.87708846864
4719.46107393421,4835.29308786261,4835.29308786261
3525.37873279626,3651.22712263115,3651.22712263115
3580.11122702786,3708.89750405818,3708.89750405818
5214.52742401666,5344.16618349902,5344.16618349902
4020.49224773156,4134.72787576659,4134.72787576659
8383.08558077153,8466.76491886818,8466.76491886818
6119.21095472364,6219.81352775205,6219.81352775205
4897.21219700672,5005.28085217197,5005.28085217197
6471.5755537702,6573.3846499749,6573.3846499749
3373.64417067971,3494.92650822814,3494.92650822814
3875.91327865405,3991.47265472062,3991.47265472062
6202.64844195529,6318.53200763361,6318.53200763361
3295.70406768169,3435.88130503825,3435.88130503825
4871.37027088313,4991.11304920358,4991.11304920358
3551.99225255821,3680.69410994893,3680.69410994893
3296.05788087759,3419.97087937203,3419.97087937203
3259.74625250664,3392.40338375483,3392.40338375483
3753.66036107235,3898.047787564,3898.047787564
4181.10313831556,4299.09204975574,4299.09204975574
3272.59469123837,3414.86189305191,3414.86189305191
4487.29184295152,4613.47322803266,4613.47322803266
5138.58670709244,5246.54423301452,5246.54423301452
10605.4738364663,10663.8799781409,10663.8799781409
3240.28837759261,3380.19156200848,3380.19156200848
5682.75700755771,5785.00334215826,5785.00334215826
4307.48800763405,4424.99076732955,4424.99076732955
3958.38301396313,4078.0185382011,4078.0185382011
3379.03405467484,3520.75025046688,3520.75025046688
5481.82818592116,5584.11660510897,5584.11660510897
5288.09018722392,5415.18423183682,5415.18423183682
6414.6367135724,6505.62627889728,6505.62627889728
9456.59853424418,9539.76892507333,9539.76892507333
4856.74365586943,4969.88399154803,4969.88399154803
7973.14922110423,8048.98687052123,8048.98687052123
6765.55921452328,6855.32846956795,6855.32846956795
5373.57178306253,5477.87675931155,5477.87675931155
3983.52175280408,4113.65331391088,4113.65331391088
3569.9309205263,3713.9726725891,3713.9726725891
4578.19175070616,4696.0190365793,4696.0190365793
5720.42662699693,5825.72935163234,5825.72935163234
5968.28184972469,6085.48688850513,6085.48688850513
6577.76975615142,6692.10952916505,6692.10952916505
3322.32773050728,3457.54945506434,3457.54945506434
3448.75425163111,3578.02638161317,3578.02638161317
7125.04202139532,7206.4937803903,7206.4937803903
3902.8599980642,4027.08575721839,4027.08575721839
5617.33892915893,5728.45907787822,5728.45907787822
3816.13206102852,3933.24229848572,3933.24229848572
7590.29204810985,7668.16340165064,7668.16340165064
4962.69901347864,5092.00387043294,5092.00387043294
5146.97291433444,5257.36858416051,5257.36858416051
6768.33281119131,6864.57439334787,6864.57439334787
7811.65576803615,7910.5611185412,7910.5611185412
5032.94918509025,5151.07899849635,5151.07899849635
6593.95546115537,6703.68718892918,6703.68718892918
7209.26229386111,7298.12423000374,7298.12423000374
4208.4911153074,4329.35733377936,4329.35733377936
4025.82077876894,4144.32687916842,4144.32687916842
6910.54761330262,7019.93022182442,7019.93022182442
8265.32178174384,8353.63678100003,8353.63678100003
8254.82188533679,8332.15197548088,8332.15197548088
3396.43987869605,3538.13030388298,3538.13030388298
4992.74161874174,5111.1414495026,5111.1414495026
7843.73886817198,7928.3752666472,7928.3752666472
3778.21398731763,3916.97181046003,3916.97181046003
3948.25540228674,4065.31075975137,4065.31075975137
4729.3383811033,4851.29883496038,4851.29883496038
5670.08797020567,5777.67592694076,5777.67592694076
5069.56545181175,5189.22044533594,5189.22044533594
5443.54383739022,5547.15284870553,5547.15284870553
6052.48213497341,6170.5205454839,6170.5205454839
4402.55799062452,4528.50086611642,4528.50086611642
3417.05787992202,3557.25275084376,3557.25275084376
3270.08308514741,3418.07584602399,3418.07584602399
6120.60858619965,6225.2452327256,6225.2452327256
5492.409343429,5613.7798904555,5613.7798904555
3465.83964901437,3613.67434114739,3613.67434114739
6292.52763209445,6385.72498805658,6385.72498805658
4827.54273711321,4937.31102116167,4937.31102116167
5060.32851674938,5163.33997606985,5163.33997606985
5364.03896261768,5472.63434957809,5472.63434957809
3268.30695989441,3414.090700496,3414.090700496
4212.75910369968,4351.17902318398,4351.17902318398
3337.41734270911,3462.29054897056,3462.29054897056
6277.25013186697,6386.56094463078,6386.56094463078
3283.11513393661,3429.49007603077,3429.49007603077
3936.56269698858,4068.77190059598,4068.77190059598
4563.8424928985,4672.9755723035,4672.9755723035
4551.60017525294,4686.89396375495,4686.89396375495
7306.44968757892,7388.26127953007,7388.26127953007
3308.43987421212,3433.80557999733,3433.80557999733
9487.74841817164,9562.36922046145,9562.36922046145
7245.05070477621,7353.2174956307,7353.2174956307
3496.76052887378,3632.1811408046,3632.1811408046
4750.06051665312,4868.88540178343,4868.88540178343
3512.93518142795,3658.23016355478,3658.23016355478
3623.33817945778,3763.45506557149,3763.45506557149
3653.9784686341,3772.75067385211,3772.75067385211
4643.99149143483,4762.90281001194,4762.90281001194
5376.34944042056,5494.01436078708,5494.01436078708
10050.5001965501,10103.59302381,10103.59302381
4227.09528135039,4353.46087184074,4353.46087184074
4269.61544557168,4408.39039190669,4408.39039190669
8402.06310242774,8492.14831269211,8492.14831269211
3823.21389769579,3940.35539381292,3940.35539381292
5973.09641097524,6090.80688876467,6090.80688876467
3865.30524626167,4008.76455369658,4008.76455369658
4591.07667672451,4706.91280822286,4706.91280822286
3678.41009497791,3807.18245884886,3807.18245884886
5452.26014370748,5579.12742086607,5579.12742086607
4746.60338515379,4862.70166863305,4862.70166863305
3551.53220967352,3670.39488917495,3670.39488917495
5129.47652963563,5233.11839720983,5233.11839720983
3639.7890094463,3780.38309549581,3780.38309549581
10290.9080832625,10338.265750718,10338.265750718
4811.46339700163,4942.51679440422,4942.51679440422
3497.85286213479,3646.19086536601,3646.19086536601
3521.04759881403,3645.20707788533,3645.20707788533
4868.23198592832,4999.73775599346,4999.73775599346
5714.01350474723,5832.84960521588,5832.84960521588
3620.78908145329,3740.18459731479,3740.18459731479
3604.96221566093,3725.33064694406,3725.33064694406
6437.78221896529,6551.9397585914,6551.9397585914
6200.93460288301,6310.63441881109,6310.63441881109
5986.57053523638,6084.25565830329,6084.25565830329
4247.72814423197,4370.36997556349,4370.36997556349
5224.10970266981,5350.95716780008,5350.95716780008
5227.02565045391,5339.07036614147,5339.07036614147
3936.60033357445,4058.71865783253,4058.71865783253
3308.94027751885,3430.4336784058,3430.4336784058
3373.7114986002,3517.54136589422,3517.54136589422
3741.4079940006,3883.96641314038,3883.96641314038
3325.63437396152,3452.84041871754,3452.84041871754
3297.78487419995,3444.30260681274,3444.30260681274
3251.78272663782,3388.75630572609,3388.75630572609
4620.54551342512,4728.95337444691,4728.95337444691
6197.62183344868,6315.54091820302,6315.54091820302
4145.63748016522,4282.06631543195,4282.06631543195
3442.61207817154,3590.90981358968,3590.90981358968
4663.27621010806,4793.2497250363,4793.2497250363
3684.04454191595,3811.24619305203,3811.24619305203
5256.24620874695,5380.70348958542,5380.70348958542
5969.22060194383,6063.33174618306,6063.33174618306
5832.08504613858,5926.66895977825,5926.66895977825
6493.3432653506,6590.18459398221,6590.18459398221
4671.58897351983,4800.3915565616,4800.3915565616
3746.87412831025,3883.26829338478,3883.26829338478
4856.63966604543,4980.01084468939,4980.01084468939
4173.38502950455,4309.39881039312,4309.39881039312
4112.75179560558,4240.99562311176,4240.99562311176
4166.2936177634,4300.25172026396,4300.25172026396
4040.10207117572,4169.73467517668,4169.73467517668
10460.2916503451,10525.4588629581,10525.4588629581
5259.12170279824,5361.14989570818,5361.14989570818
3431.87892355273,3556.55437382476,3556.55437382476
6863.67687066161,6966.59890443386,6966.59890443386
3579.83481490305,3724.24179620379,3724.24179620379
3809.91916017135,3932.97670395491,3932.97670395491
10700.3187438807,10767.2531063722,10767.2531063722
4100.26885959297,4239.58310638162,4239.58310638162
3839.44345010698,3963.23448913721,3963.23448913721
5452.63157881757,5580.27683559944,5580.27683559944
7300.65504705551,7399.37830539465,7399.37830539465
3788.0559100621,3908.3376436481,3908.3376436481
4148.65397759721,4284.40779538279,4284.40779538279
5919.10624603102,6018.57449430769,6018.57449430769
5186.72719925916,5305.54494304663,5305.54494304663
6195.021324154,6294.46905857694,6294.46905857694
7214.8757418593,7304.12744194757,7304.12744194757
4584.34660431128,4715.67975848132,4715.67975848132
3927.29054339696,4056.36411710427,4056.36411710427
3340.05323176261,3469.95415287378,3469.95415287378
6159.91934298059,6274.37534299614,6274.37534299614
6849.07600582797,6952.43294624578,6952.43294624578
3488.9546498018,3616.02872274244,3616.02872274244
10740.0117807098,10782.6444520308,10782.6444520308
3824.80872287954,3943.68986395471,3943.68986395471
4903.61317434991,5029.65186455061,5029.65186455061
